GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.command,DataAgentApiImpl,70,0,7,0,17,0,8,0,4,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.command,DataAgentApiImpl.new Object() {...},19,0,0,0,1,0,1,0,1,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank,WorldBankApiAgentWorkConsumerImpl,57,0,4,0,18,0,5,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers,RiksdagenDocumentStatusContainerWorkConsumerImpl,24,0,0,0,10,0,3,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers,RiksdagenDocumentElementWorkConsumerImpl,21,0,0,0,9,0,3,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers,RiksdagenLoadDocumentWorkConsumerImpl.DocumentElementWorkProducer,21,0,0,0,6,0,2,0,2,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers,RiksdagenPersonElementWorkConsumerImpl,25,0,0,0,11,0,3,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers,RiksdagenVoteDataWorkConsumerImpl,41,0,0,0,12,0,3,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers,RiksdagenLoadDocumentWorkConsumerImpl,31,0,0,0,10,0,3,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers,RiksdagenCommitteeProposalComponentDataWorkConsumerImpl,24,0,0,0,11,0,3,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers,LoadDocumentWork,15,0,0,0,6,0,3,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers,RiksdagenDocumentContentWorkConsumerImpl,24,0,0,0,11,0,3,0,3,0
