GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianIndicatorsPageModContentFactoryImpl,0,68,1,5,0,17,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingOverviewPageModContentFactoryImpl,0,63,1,5,0,15,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,AbstractPoliticianRankingPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingPageVisitHistoryPageModContentFactoryImpl,0,48,2,4,0,10,2,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianDocumentHistoryPageModContentFactoryImpl,0,210,1,5,0,24,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.politician.pagemode,PoliticianRankingChartsCurrentPartiesPageModContentFactoryImpl,0,56,2,6,0,12,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common,MainView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common,AbstractView,1,397,1,7,1,99,1,10,0,7
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractRankingView,0,5,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractPersonView,0,5,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractUserView,0,5,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractGroupView,0,5,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.common,AbstractActorView,0,5,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.document,DocumentsView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.document,DocumentView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.document,SearchDocumentView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklisteners.handlers.impl,SearchDocumentResponseHandlerImpl,0,194,0,0,0,13,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot.pagemode,AbstractBallotPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot.pagemode,BallotChartsPageModContentFactoryImpl,4,250,4,14,0,47,3,11,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.ballot.pagemode,BallotOverviewPageModContentFactoryImpl,5,527,5,9,0,40,4,7,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.committee,CommitteeView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.committee,CommitteeRankingView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,AbstractUserHomePageModContentFactoryImpl,0,3,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeApplicationEventsPageModContentFactoryImpl,5,157,1,5,1,19,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeOverviewPageModContentFactoryImpl,5,146,3,7,1,29,3,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeSecuritySettingsPageModContentFactoryImpl,5,127,2,4,1,31,2,6,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeApplicationSessionsPageModContentFactoryImpl,5,158,1,5,1,20,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode,DataSummaryOverviewPageModContentFactoryImpl,0,194,1,1,0,39,1,4,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode,AbstractDataSummaryPageModContentFactoryImpl,0,3,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.sizing,ContentRatio,3,0,0,0,2,0,1,0,1,0
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.sizing,ContentSize,3,0,0,0,2,0,1,0,1,0
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingOverviewPageModContentFactoryImpl,0,63,1,5,0,15,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,AbstractMinistryRankingPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingCurrentPartiesChartsPageModContentFactoryImpl,0,72,2,6,0,15,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingGovernmentBodiesPageModContentFactoryImpl,0,54,1,5,0,10,1,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingPageVisitHistoryPageModContentFactoryImpl,0,48,2,4,0,10,2,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryMemberHistoryPageModContentFactoryImpl,0,157,2,6,0,22,2,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryGovernmentBodiesModContentFactoryImpl,0,73,2,6,0,15,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRoleGhantPageModContentFactoryImpl,0,83,3,5,0,18,3,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllRolesChartsPageModContentFactoryImpl,0,74,1,7,0,16,1,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryOverviewPageModContentFactoryImpl,0,145,2,8,0,26,2,7,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,AbstractMinistryPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingCurrentMinistriesChartsPageModContentFactoryImpl,0,72,1,7,0,14,1,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllPartiesChartsPageModContentFactoryImpl,0,72,1,7,0,15,1,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryDocumentActivityPageModContentFactoryImpl,0,73,2,6,0,17,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryPageVisitHistoryPageModContentFactoryImpl,0,69,2,6,0,14,2,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingDataGridPageModContentFactoryImpl,0,107,1,5,0,16,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllMinistriesChartsPageModContentFactoryImpl,0,72,1,7,0,14,1,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryDocumentHistoryPageModContentFactoryImpl,0,214,2,6,0,21,2,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryCurrentMembersPageModContentFactoryImpl,0,179,2,6,0,23,2,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.agentoperations,AgentOperationView,0,7,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,CommitFormWrapperClickListener,0,22,0,0,0,8,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RemoveDataClickListener,20,6,0,0,6,3,1,1,1,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ApplicationLoginListener,0,44,0,2,0,12,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,UpdateSearchIndexClickListener,0,19,0,0,0,7,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ApplicationMangerAccess,3,11,0,0,1,4,1,1,1,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SetGoogleAuthenticatorCredentialClickListener,22,74,1,1,5,22,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,AbstractPageItemRendererClickListener,18,35,1,1,2,8,2,3,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SearchDocumentClickListener,11,49,1,1,2,12,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,DisableGoogleAuthenticatorCredentialClickListener,11,22,1,1,2,7,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,UpdateApplicationConfigurationClickListener,11,40,1,1,2,9,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SendEmailClickListener,0,42,0,2,0,12,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RegisterUserClickListener,0,43,0,2,0,12,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,LogoutClickListener,11,31,1,1,2,10,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,PageItemPropertyClickListener,0,37,0,0,0,9,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,StartAgentClickListener,32,21,3,1,6,8,2,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RefreshDataViewsClickListener,0,19,0,0,0,7,0,2,0,2
