GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
model.external.riksdagen.utskottsforslag.impl/model.common.impl,com.hack23.cia.model.common.impl,AbstractModelObjectImpl,3,0,0,0,1,0,1,0,1,0
model.external.riksdagen.utskottsforslag.impl/model.common.impl,com.hack23.cia.model.common.xml,XmlTimeTypeAdapter,98,0,16,0,35,0,16,0,8,0
